rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,canonical_mentions_today,social_exact_mentions_today,crawl_hits_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,canonical_mentions_7d,social_exact_mentions_7d,crawl_hits_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,canonical_mentions_30d,social_exact_mentions_30d,crawl_hits_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Independent Budget Office,report,,Comparison of Waste Export Costs via the East 91 st Street Marine Transfer Station or the Interim Plan,,https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf,https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fwtsletter52318.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wtsletter52318.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wtsletter52318.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fwtsletter52318.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wtsletter52318.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wtsletter52318.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/wtsletter52318.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fwtsletter52318.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:wtsletter52318.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22wtsletter52318.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Looking for Savings: Has The Switch to Dual-Bin Trucks For Some Recycling Pickups Increased Productivity?,,https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf,https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fdualbinjan2012.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dualbinjan2012.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dualbinjan2012.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fdualbinjan2012.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dualbinjan2012.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dualbinjan2012.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/dualbinjan2012.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fdualbinjan2012.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:dualbinjan2012.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22dualbinjan2012.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Update: Detailed Summary of Individual Interim Export Contracts,,https://www.ibo.nyc.ny.us/iboreports/Exportcontractstable.pdf,https://www.ibo.nyc.ny.us/iboreports/Exportcontractstable.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Exportcontractstable.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FExportcontractstable.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Exportcontractstable.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Exportcontractstable.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Exportcontractstable.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FExportcontractstable.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Exportcontractstable.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Exportcontractstable.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Exportcontractstable.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FExportcontractstable.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Exportcontractstable.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Exportcontractstable.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Despite Fare Hike and Service Cuts, MTA Budget May Soon Derail Again",,https://ibo.nyc.ny.us/cgi-park?p=45,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=45:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D45%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=45:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D45%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park?p=45:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park%3Fp%3D45%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,East 91st Street Marine Transfer Station,,https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf,https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FE91stletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:E91stletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22E91stletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FE91stletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:E91stletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22E91stletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/E91stletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FE91stletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:E91stletter.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22E91stletter.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Back On Track? Federal Aid for the MTA May Be Coming, But Fiscal Problems Remain",,https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf,https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fback-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fback-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fiboreports%2Fback-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Good, Fair, or Poor:What’s the Condition of the City’s Streets?",,https://ibo.nyc.ny.us/cgi-park2/2017/01/good-fair-or-poor-whats-the-condition-of-the-citys-streets,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2017/01/good-fair-or-poor-whats-the-condition-of-the-citys-streets:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2017%2F01%2Fgood-fair-or-poor-whats-the-condition-of-the-citys-streets%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:good-fair-or-poor-whats-the-condition-of-the-citys-streets:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22good-fair-or-poor-whats-the-condition-of-the-citys-streets%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2017/01/good-fair-or-poor-whats-the-condition-of-the-citys-streets:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2017%2F01%2Fgood-fair-or-poor-whats-the-condition-of-the-citys-streets%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:good-fair-or-poor-whats-the-condition-of-the-citys-streets:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22good-fair-or-poor-whats-the-condition-of-the-citys-streets%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2/2017/01/good-fair-or-poor-whats-the-condition-of-the-citys-streets:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%2F2017%2F01%2Fgood-fair-or-poor-whats-the-condition-of-the-citys-streets%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:good-fair-or-poor-whats-the-condition-of-the-citys-streets:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22good-fair-or-poor-whats-the-condition-of-the-citys-streets%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Budget Buster: For MTA, Tax & Fee Revenues Not Always on Track",,https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf,https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fmtareportaugust2011.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mtareportaugust2011.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mtareportaugust2011.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fmtareportaugust2011.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mtareportaugust2011.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mtareportaugust2011.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fmtareportaugust2011.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mtareportaugust2011.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mtareportaugust2011.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Running on Empty: The MTA's 2005 Budget and Financial Plan,,https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf,https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FMTAfb.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FMTAfb.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FMTAfb.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,A Review of the Metropolitan Transportation Authority's Financial Outlook and Options for Closing the Gaps,,https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf,https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fmtafiscalcoverltr.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mtafiscalcoverltr.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mtafiscalcoverltr.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fmtafiscalcoverltr.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mtafiscalcoverltr.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mtafiscalcoverltr.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Fmtafiscalcoverltr.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:mtafiscalcoverltr.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22mtafiscalcoverltr.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,How Many Students Can Enter a Gifted & Talented Program in New York City?,,https://ibo.nyc.ny.us/cgi-park2?p=931,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=931:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D931%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=931:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D931%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://ibo.nyc.ny.us/cgi-park2?p=931:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fibo.nyc.ny.us%2Fcgi-park2%3Fp%3D931%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,Estimates of Average Fares and Tolls Based on The MTA's November Proposals,,https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf,https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FStraphanger123_125_08.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Straphanger123_125_08.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Straphanger123_125_08.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FStraphanger123_125_08.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Straphanger123_125_08.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Straphanger123_125_08.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FStraphanger123_125_08.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:Straphanger123_125_08.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22Straphanger123_125_08.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,"Access-A-Ride: With More Riders, Costs Are Rising Sharply",,https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf,https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf,pdf,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FFBparatransit10306.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FBparatransit10306.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FBparatransit10306.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FFBparatransit10306.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FBparatransit10306.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FBparatransit10306.pdf%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2FFBparatransit10306.pdf%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:FBparatransit10306.pdf:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22FBparatransit10306.pdf%22&hl=en-US&gl=US&ceid=US%3Aen
7d,0.0,0.0,NYC Independent Budget Office,report,,New York City Transit's Fiscal Condition,,https://www.ibo.nyc.ny.us/iboreports/testimony9899.html,,html,no public exact-link mentions found in checked heat sources,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/testimony9899.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ftestimony9899.html%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:testimony9899.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22testimony9899.html%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/testimony9899.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ftestimony9899.html%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:testimony9899.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22testimony9899.html%22&hl=en-US&gl=US&ceid=US%3Aen,0.0,0,0,0,0,0,"googlenews,hackernews",googlenews:https://www.ibo.nyc.ny.us/iboreports/testimony9899.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22https%3A%2F%2Fwww.ibo.nyc.ny.us%2Fiboreports%2Ftestimony9899.html%22&hl=en-US&gl=US&ceid=US%3Aen | googlenews:testimony9899.html:503 Server Error: Service Unavailable for url: https://news.google.com/rss/search?q=%22testimony9899.html%22&hl=en-US&gl=US&ceid=US%3Aen
